SAMPID,SMATSSCR,SMCENTER,SMPTHNTS,SMRIN,SMTS,SMTSD,SMUBRID,SMTSISCH,SMTSPAX,SMNABTCH,SMNABTCHT,SMNABTCHD,SMGEBTCH,SMGEBTCHD,SMGEBTCHT,SMAFRZE,SMGTC,SME2MPRT,SMCHMPRS,SMNTRART,SMNUMGPS,SMMAPRT,SMEXNCRT,SM550NRM,SMGNSDTC,SMUNMPRT,SM350NRM,SMRDLGTH,SMMNCPB,SME1MMRT,SMSFLGTH,SMESTLBS,SMMPPD,SMNTERRT,SMRRNANM,SMRDTTL,SMVQCFL,SMMNCV,SMTRSCPT,SMMPPDPR,SMCGLGTH,SMGAPPCT,SMUNPDRD,SMNTRNRT,SMMPUNRT,SMEXPEFF,SMMPPDUN,SME2MMRT,SME2ANTI,SMALTALG,SME2SNSE,SMMFLGTH,SME1ANTI,SMSPLTRD,SMBSMMRT,SME1SNSE,SME1PCTS,SMRRNART,SME1MPRT,SMNUM5CD,SMDPMPRT,SME2PCTS
GTEX-T5JW-0005-SM-3GADE,,B1,,7.4,Blood,Whole Blood,13756,-299,,BP-23374,RNA isolation_PAXgene Blood RNA (Manual),03/26/2012,LCSET-2014,09/08/2012,TruSeq.v1,RNASEQ,,0.960096,743144,0.953351,,0.964671,0.79759,,19361,1,,76,,0.00302729,136,0,8.97E+07,0.0459342,247277,9.29E+07,1.41E+07,,19380,4.45E+07,,,0,0.155761,0.964671,0.769412,8.97E+07,0.0105286,1.92E+07,4.52E+07,1.96E+07,167,1.97E+07,1.71E+07,0.00676018,1.94E+07,49.6867,0.00266042,0.969245,,0,50.5026
GTEX-T6MN-0005-SM-32PLJ,,C1,,7.8,Blood,Whole Blood,13756,564,,BP-23434,RNA isolation_PAXgene Blood RNA (Manual),03/27/2012,LCSET-1666,08/31/2012,TruSeq.v1,RNASEQ,,0.909671,333968,0.98311,,0.912762,0.80491,,17956,1,,76,,0.00244823,92,0,9.02E+07,0.0146926,161265,9.88E+07,9.11E+06,,17960,4.48E+07,,,0,0.1782,0.912762,0.734691,9.02E+07,0.00879553,2.11E+07,1.77E+08,2.19E+07,116,2.19E+07,2.64E+07,0.00561113,2.14E+07,49.394,0.00163213,0.915853,,0,50.9285
GTEX-T6MO-0006-SM-32QOU,,B1,,8.8,Blood,Whole Blood,13756,-161,,BP-23434,RNA isolation_PAXgene Blood RNA (Manual),03/27/2012,LCSET-1667,09/02/2012,TruSeq.v1,RNASEQ,,0.94221,443625,0.972828,,0.945859,0.801815,,19232,1,,76,,0.00254382,163,0,1.28E+08,0.0259472,311348,1.35E+08,1.92E+07,,19246,6.34E+07,,,0,0.171013,0.945859,0.758404,1.28E+08,0.00838055,2.89E+07,1.24E+08,2.93E+07,203,2.93E+07,2.95E+07,0.00545092,2.93E+07,50.0188,0.00230397,0.949508,,0,50.3618
GTEX-T8EM-0006-SM-3DB71,,C1,,7.7,Blood,Whole Blood,13756,336,,BP-23693,RNA isolation_PAXgene Blood RNA (Manual),04/02/2012,LCSET-1897,09/11/2012,TruSeq.v1,RNASEQ,,0.903087,484503,0.977135,,0.90736,0.80563,,20550,1,,76,,0.00283724,142,0,9.85E+07,0.0214972,284492,1.09E+08,1.24E+07,,20563,4.88E+07,,,0,0.171505,0.90736,0.730997,9.85E+07,0.0101346,2.23E+07,8.01E+07,2.27E+07,163,2.28E+07,2.21E+07,0.00646874,2.28E+07,49.9754,0.00262007,0.911634,,0,50.3965
GTEX-TKQ1-0006-SM-33HBI,,B1,,8.7,Blood,Whole Blood,13756,-154,,BP-23818,RNA isolation_PAXgene Blood RNA (Manual),04/05/2012,LCSET-1668,09/11/2012,TruSeq.v1,RNASEQ,,0.637922,503557,0.959255,,0.640553,0.792851,,21388,1,,76,,0.00247737,181,0,1.01E+08,0.040295,289505,1.57E+08,1.63E+07,,21406,4.98E+07,,,0,0.166404,0.640553,0.507863,1.01E+08,0.00747746,2.17E+07,3.09E+07,2.21E+07,204,2.22E+07,1.89E+07,0.00496714,2.20E+07,49.6959,0.00184498,0.643184,,0,50.4382
GTEX-TKQ2-0006-SM-33HBH,,B1,,8.1,Blood,Whole Blood,13756,-53,,BP-23818,RNA isolation_PAXgene Blood RNA (Manual),04/05/2012,LCSET-1668,09/11/2012,TruSeq.v1,RNASEQ,,0.979722,1.25E+06,0.956319,,0.982907,0.782908,,21178,1,,76,,0.00265914,205,0,1.44E+08,0.0417112,537046,1.47E+08,1.29E+07,,21200,7.14E+07,,,0,0.173411,0.982907,0.769526,1.44E+08,0.00722916,3.16E+07,1.22E+08,3.24E+07,233,3.25E+07,3.07E+07,0.00493674,3.20E+07,49.665,0.00366508,0.986093,,0,50.658
GTEX-TML8-0005-SM-32QPA,,B1,,8.6,Blood,Whole Blood,13756,-47,,BP-23889,RNA isolation_PAXgene Blood RNA (Manual),04/07/2012,LCSET-1667,09/02/2012,TruSeq.v1,RNASEQ,,0.969928,610937,0.963427,,0.974311,0.798945,,19358,1,,76,,0.00305945,123,0,8.67E+07,0.0354701,301951,8.90E+07,1.28E+07,,19367,4.30E+07,,,0,0.164482,0.974311,0.77842,8.67E+07,0.00921957,1.91E+07,7.48E+07,1.96E+07,144,1.96E+07,1.90E+07,0.00612565,1.94E+07,49.7469,0.00339205,0.978693,,0,50.5226
GTEX-TMMY-0005-SM-33HBN,,C1,,8.3,Blood,Whole Blood,13756,255,,BP-23992,RNA isolation_PAXgene Blood RNA (Manual),04/10/2012,LCSET-1668,09/11/2012,TruSeq.v1,RNASEQ,,0.96631,660237,0.970593,,0.969751,0.777739,,22638,1,,76,,0.00266851,218,0,1.62E+08,0.0264318,650482,1.67E+08,1.61E+07,,22668,8.00E+07,,,0,0.192855,0.969751,0.754213,1.62E+08,0.00741476,3.62E+07,1.33E+08,3.70E+07,261,3.70E+07,3.45E+07,0.00503321,3.68E+07,49.8653,0.00390214,0.973192,,0,50.5382
GTEX-TMZS-0006-SM-3DB8G,,B1,,8.7,Blood,Whole Blood,13756,-136,,BP-23992,RNA isolation_PAXgene Blood RNA (Manual),04/10/2012,LCSET-1898,09/11/2012,TruSeq.v1,RNASEQ,,0.969477,524101,0.961267,,0.970439,0.802929,,19378,1,,76,,0.00286469,130,0,7.69E+07,0.0380318,264648,7.92E+07,6.70E+06,,19390,3.82E+07,,,0,0.158338,0.970439,0.779194,7.69E+07,0.00429723,1.70E+07,5.10E+07,1.73E+07,147,1.74E+07,1.65E+07,0.00358025,1.70E+07,49.4891,0.00334174,0.971402,,0,50.4984
GTEX-TSE9-0005-SM-4DXUF,,C1,,7.5,Blood,Whole Blood,13756,894,,BP-24229,RNA isolation_PAXgene Blood RNA (Manual),04/17/2012,LCSET-3309,06/09/2013,TruSeq.v1,RNASEQ,,0.978947,1.19E+06,0.925108,,0.981816,0.721719,,17193,1,,76,,0.00214921,98,0,6.47E+07,0.0743639,182625,6.59E+07,4.29E+06,,17197,3.22E+07,,,0,0.203389,0.981816,0.708595,6.47E+07,0.00344732,1.40E+07,1.07E+08,1.43E+07,113,1.43E+07,1.37E+07,0.00279637,1.42E+07,49.9165,0.00277018,0.984686,,0,50.4278
GTEX-U3ZG-0006-SM-47JWX,,B1,,8.4,Blood,Whole Blood,13756,-25,,BP-24229,RNA isolation_PAXgene Blood RNA (Manual),04/17/2012,LCSET-2974,04/11/2013,TruSeq.v1,RNASEQ,,0.967377,403794,0.981148,,0.970413,0.821464,,17711,1,,76,,0.0024081,94,0,8.34E+07,0.017018,189713,8.59E+07,8.87E+06,,17714,4.14E+07,,,0,0.159684,0.970413,0.797159,8.34E+07,0.00333503,1.98E+07,1.35E+08,1.99E+07,133,2.00E+07,2.36E+07,0.00287011,2.01E+07,50.1088,0.00220835,0.973448,,0,50.0983
GTEX-U3ZH-0005-SM-3DB72,,B1,,7.7,Blood,Whole Blood,13756,-15,,BP-24229,RNA isolation_PAXgene Blood RNA (Manual),04/17/2012,LCSET-1897,09/11/2012,TruSeq.v1,RNASEQ,,0.828423,413955,0.97121,,0.833575,0.807993,,19916,1,,76,,0.00258934,108,0,7.59E+07,0.0261674,419268,9.11E+07,1.10E+07,,19920,3.75E+07,,,0,0.163217,0.833575,0.673523,7.59E+07,0.00996686,1.73E+07,8.88E+07,1.77E+07,124,1.78E+07,1.85E+07,0.0062553,1.77E+07,49.897,0.00460253,0.838728,,0,50.5486
GTEX-U3ZN-0006-SM-3DB7Y,,B1,,8.6,Blood,Whole Blood,13756,-100,,BP-24229,RNA isolation_PAXgene Blood RNA (Manual),04/17/2012,LCSET-1897,09/11/2012,TruSeq.v1,RNASEQ,,0.51851,273168,0.967979,,0.522991,0.806644,,19653,1,,76,,0.00247955,102,0,6.11E+07,0.031325,262340,1.17E+08,1.71E+07,,19658,3.01E+07,,,0,0.161335,0.522991,0.421868,6.11E+07,0.0104284,1.37E+07,5.64E+07,1.40E+07,112,1.42E+07,1.41E+07,0.00641993,1.40E+07,49.7018,0.00224461,0.527472,,0,50.4747
GTEX-U4B1-0006-SM-3DB8E,,B1,,8.9,Blood,Whole Blood,13756,-167,,BP-24412,RNA isolation_PAXgene Blood RNA (Manual),04/20/2012,LCSET-1898,09/11/2012,TruSeq.v1,RNASEQ,,0.847142,562153,0.959717,,0.84699,0.812311,,19641,1,,76,,0.00240643,132,0,7.32E+07,0.0399091,256357,8.64E+07,7.69E+06,,19656,3.64E+07,,,0,0.147406,0.84699,0.688019,7.32E+07,0.0040245,1.60E+07,2.69E+07,1.62E+07,151,1.62E+07,1.51E+07,0.00321561,1.60E+07,49.6266,0.00296739,0.846839,,0,50.3941
GTEX-U8T8-0005-SM-3DB8F,,C1,,8.3,Blood,Whole Blood,13756,857,,BP-24412,RNA isolation_PAXgene Blood RNA (Manual),04/20/2012,LCSET-1898,09/11/2012,TruSeq.v1,RNASEQ,,0.930256,253030,0.984272,,0.931183,0.790652,,17926,1,,76,,0.00242707,102,0,7.78E+07,0.0151449,171574,8.36E+07,6.84E+06,,17936,3.87E+07,,,0,0.19362,0.931183,0.736241,7.78E+07,0.00398686,1.81E+07,9.71E+07,1.85E+07,128,1.85E+07,1.97E+07,0.00320619,1.82E+07,49.6385,0.00205321,0.932109,,0,50.464
GTEX-U8XE-0005-SM-3DB8I,,C1,,9.1,Blood,Whole Blood,13756,274,,BP-24494,RNA isolation_PAXgene Blood RNA (Manual),04/24/2012,LCSET-1898,09/11/2012,TruSeq.v1,RNASEQ,,0.911532,312636,0.975748,,0.911521,0.816921,,20604,1,,76,,0.00232198,153,0,7.77E+07,0.0239314,204432,8.52E+07,8.47E+06,,20619,3.86E+07,,,0,0.158827,0.911521,0.744641,7.77E+07,0.00377925,1.73E+07,1.83E+07,1.76E+07,162,1.76E+07,1.74E+07,0.00305062,1.73E+07,49.6584,0.0023987,0.911511,,0,50.4274
GTEX-UJHI-0006-SM-3DB8H,,B1,,7.9,Blood,Whole Blood,13756,81,,BP-24792,RNA isolation_PAXgene Blood RNA (Manual),04/30/2012,LCSET-1898,09/11/2012,TruSeq.v1,RNASEQ,,0.900735,753333,0.951671,,0.901535,0.82944,,19702,1,,76,,0.00301811,128,0,6.32E+07,0.0476012,239969,7.01E+07,9.69E+06,,19710,3.14E+07,,,0,0.122232,0.901535,0.747769,6.32E+07,0.00446974,1.36E+07,2.76E+07,1.39E+07,131,1.39E+07,1.37E+07,0.00374328,1.37E+07,49.5821,0.00342406,0.902335,,0,50.4393
GTEX-UJMC-0005-SM-3GACU,,B1,,7.7,Blood,Whole Blood,13756,-61,,BP-24792,RNA isolation_PAXgene Blood RNA (Manual),04/30/2012,LCSET-2014,09/08/2012,TruSeq.v1,RNASEQ,,0.929153,265191,0.967744,,0.933036,0.804809,,18801,1,,76,,0.00314155,113,0,7.36E+07,0.0313107,109408,7.89E+07,1.39E+07,,18812,3.65E+07,,,0,0.162936,0.933036,0.750915,7.36E+07,0.0103486,1.63E+07,4.96E+07,1.66E+07,136,1.67E+07,1.53E+07,0.00673007,1.64E+07,49.6315,0.00138712,0.936919,,0,50.3969
GTEX-UPJH-0006-SM-3GACW,,C1,,8,Blood,Whole Blood,13756,653,,BP-24792,RNA isolation_PAXgene Blood RNA (Manual),04/30/2012,LCSET-2014,09/08/2012,TruSeq.v1,RNASEQ,,0.944188,335495,0.974879,,0.948614,0.767844,,20085,1,,76,,0.00296879,117,0,7.88E+07,0.024088,292614,8.31E+07,1.26E+07,,20102,3.91E+07,,,0,0.207035,0.948614,0.728388,7.88E+07,0.0102144,1.77E+07,5.92E+07,1.81E+07,138,1.82E+07,1.61E+07,0.00657471,1.79E+07,49.626,0.00352077,0.953041,,0,50.5238
GTEX-UPK5-0006-SM-3GAD8,,C1,,8.7,Blood,Whole Blood,13756,795,,BP-24915,RNA isolation_PAXgene Blood RNA (Manual),05/02/2012,LCSET-2014,09/08/2012,TruSeq.v1,RNASEQ,,0.972675,546061,0.973964,,0.977001,0.781536,,20533,1,,76,,0.00268299,114,0,9.46E+07,0.0249114,215142,9.68E+07,1.34E+07,,20546,4.69E+07,,,0,0.192428,0.977001,0.763562,9.46E+07,0.00999672,2.16E+07,9.94E+07,2.21E+07,142,2.22E+07,2.15E+07,0.00632366,2.19E+07,49.6697,0.00222181,0.981328,,0,50.6209
GTEX-UTHO-0006-SM-3NMCC,,C1,,8.9,Blood,Whole Blood,13756,321,,BP-25034,RNA isolation_PAXgene Blood RNA (Manual),05/07/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.987142,776305,0.964987,,0.989657,0.75281,,20355,1,,76,,0.00329695,149,0,9.65E+07,0.0340696,227051,9.75E+07,1.19E+07,,20377,4.80E+07,,,0,0.212177,0.989657,0.745024,9.65E+07,0.00489872,2.15E+07,7.41E+07,2.17E+07,173,2.18E+07,1.88E+07,0.0040958,2.17E+07,49.8514,0.00232786,0.992172,,0,50.2732
GTEX-V1D1-0006-SM-3NMCE,,B1,,8.1,Blood,Whole Blood,13756,-38,,BP-25034,RNA isolation_PAXgene Blood RNA (Manual),05/07/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.991937,1.28E+06,0.953738,,0.993853,0.813088,,21434,1,,76,,0.00325685,278,0,1.28E+08,0.0455004,562332,1.29E+08,1.50E+07,,21455,6.38E+07,,,0,0.14065,0.993853,0.80809,1.28E+08,0.00468908,2.79E+07,6.44E+07,2.81E+07,316,2.82E+07,2.63E+07,0.00397159,2.81E+07,49.9095,0.00435938,0.995769,,0,50.1933
GTEX-V955-0005-SM-3P5ZC,,B1,,8.4,Blood,Whole Blood,13756,-84,,BP-25314,RNA isolation_PAXgene Blood RNA (Manual),05/14/2012,LCSET-2386,12/16/2012,TruSeq.v1,RNASEQ,,0.950365,826089,0.959671,,0.972226,0.803411,,19759,1,,76,,0.00332905,155,0,9.91E+07,0.039832,335859,1.02E+08,1.41E+07,,19770,4.83E+07,,,0,0.156259,0.972226,0.781097,9.91E+07,0.00502053,2.14E+07,7.21E+07,2.16E+07,183,2.26E+07,2.18E+07,0.00415577,2.25E+07,49.871,0.00329418,0.994088,,0,50.2677
GTEX-VJWN-0005-SM-3GIKF,,C1,,7.5,Blood,Whole Blood,13756,923,,BP-25314,RNA isolation_PAXgene Blood RNA (Manual),05/14/2012,LCSET-2024,09/11/2012,TruSeq.v1,RNASEQ,,0.751533,207684,0.979986,,0.754886,0.794293,,19374,1,,76,,0.00328748,129,0,7.64E+07,0.0161255,511511,1.01E+08,1.06E+07,,19390,3.77E+07,,,0,0.185693,0.754886,0.599601,7.64E+07,0.00859594,1.76E+07,7.50E+07,1.78E+07,143,1.79E+07,1.70E+07,0.00592992,1.79E+07,50.0864,0.00505667,0.758239,,0,50.2679
GTEX-VJYA-0005-SM-3P5ZD,,B1,,7.7,Blood,Whole Blood,13756,-129,,BP-25314,RNA isolation_PAXgene Blood RNA (Manual),05/14/2012,LCSET-2386,12/16/2012,TruSeq.v1,RNASEQ,,0.932539,884978,0.964298,,0.954117,0.797717,,19423,1,,76,,0.00350281,120,0,9.60E+07,0.0347771,208190,1.01E+08,1.38E+07,,19433,4.67E+07,,,0,0.166581,0.954117,0.761115,9.60E+07,0.00538455,2.14E+07,1.33E+08,2.16E+07,148,2.25E+07,2.42E+07,0.0044224,2.25E+07,49.9376,0.00206976,0.975695,,0,50.2472
GTEX-VUSG-0006-SM-3GIK9,,B1,,8.4,Blood,Whole Blood,13756,114,,BP-25537,RNA isolation_PAXgene Blood RNA (Manual),05/21/2012,LCSET-2024,09/11/2012,TruSeq.v1,RNASEQ,,0.933376,471257,0.968239,,0.936304,0.831254,,19538,1,,76,,0.0027615,159,0,8.92E+07,0.0313382,580249,9.52E+07,7.82E+06,,19557,4.43E+07,,,0,0.136985,0.936304,0.778307,8.92E+07,0.00747503,1.96E+07,2.71E+07,1.99E+07,186,1.99E+07,1.77E+07,0.00511089,1.99E+07,49.9869,0.00609226,0.939232,,0,50.3363
GTEX-VUSH-0005-SM-3NB2H,,B1,,9.1,Blood,Whole Blood,13756,-90,,BP-25537,RNA isolation_PAXgene Blood RNA (Manual),05/21/2012,LCSET-2318,12/16/2012,TruSeq.v1,RNASEQ,,0.980328,1.07E+06,0.949788,,0.985429,0.773755,,20431,1,,76,,0.00480753,138,0,9.78E+07,0.0493977,233287,9.93E+07,1.83E+07,,20448,4.85E+07,,,0,0.176033,0.985429,0.76248,9.78E+07,0.00713375,2.12E+07,8.28E+07,2.15E+07,160,2.16E+07,1.98E+07,0.00596462,2.16E+07,49.9244,0.00234973,0.99053,,0,50.3382
GTEX-W5WG-0006-SM-3GIJT,,B1,,8.9,Blood,Whole Blood,13756,-43,,BP-26073,RNA isolation_PAXgene Blood RNA (Manual),06/08/2012,LCSET-2024,09/11/2012,TruSeq.v1,RNASEQ,,0.498268,155565,0.961009,,0.501001,0.804131,,17730,1,,76,,0.00307296,135,0,3.14E+07,0.0386674,226313,6.27E+07,7.47E+06,,17736,1.55E+07,,,0,0.156878,0.501001,0.402871,3.14E+07,0.0086518,6.87E+06,1.24E+07,6.90E+06,150,6.95E+06,6.03E+06,0.00584716,6.99E+06,50.1439,0.00361018,0.503735,,0,50.1025
GTEX-W5X1-0006-SM-3GIJZ,,B1,,8.6,Blood,Whole Blood,13756,-1133,,BP-26073,RNA isolation_PAXgene Blood RNA (Manual),06/08/2012,LCSET-2024,09/11/2012,TruSeq.v1,RNASEQ,,0.845606,393491,0.957879,,0.848018,0.797837,,19716,1,,76,,0.00293232,134,0,6.22E+07,0.0416553,180358,7.33E+07,6.74E+06,,19723,3.09E+07,,,0,0.160041,0.848018,0.676581,6.22E+07,0.00783308,1.37E+07,3.95E+07,1.38E+07,141,1.38E+07,1.34E+07,0.00537573,1.39E+07,50.1392,0.00246082,0.85043,,0,50.2104
GTEX-WCDI-0005-SM-3NB2M,,B1,,8.4,Blood,Whole Blood,13756,-1064,,BP-26331,RNA isolation_PAXgene Blood RNA (Manual),06/18/2012,LCSET-2318,12/16/2012,TruSeq.v1,RNASEQ,,0.977496,1.60E+06,0.946267,,0.981913,0.785926,,21243,1,,76,,0.00446556,163,0,1.14E+08,0.0526378,429379,1.17E+08,2.05E+07,,21261,5.67E+07,,,0,0.160341,0.981913,0.771711,1.14E+08,0.00629745,2.50E+07,1.29E+08,2.54E+07,193,2.56E+07,2.56E+07,0.00537738,2.54E+07,49.7707,0.00368409,0.98633,,0,50.4395
GTEX-WEY5-0006-SM-3GIKG,,B1,,8.2,Blood,Whole Blood,13756,1273,,BP-26396,RNA isolation_PAXgene Blood RNA (Manual),06/19/2012,LCSET-2025,09/11/2012,TruSeq.v1,RNASEQ,,0.843585,528306,0.958679,,0.848268,0.796912,,17048,1,,76,,0.00224886,106,0,6.10E+07,0.040638,193429,7.19E+07,6.09E+06,,17051,3.02E+07,,,0,0.161767,0.848268,0.675995,6.10E+07,0.0136098,1.37E+07,6.20E+07,1.38E+07,133,1.40E+07,1.37E+07,0.00789795,1.39E+07,49.9087,0.00269087,0.852951,,0,50.2084
GTEX-WFG7-0005-SM-3GIKM,,B1,,8.5,Blood,Whole Blood,13756,-104,,BP-26514,RNA isolation_PAXgene Blood RNA (Manual),06/21/2012,LCSET-2025,09/11/2012,TruSeq.v1,RNASEQ,,0.835275,681893,0.942239,,0.840484,0.771135,,19814,1,,76,,0.00217677,120,0,7.11E+07,0.0574324,470598,8.46E+07,7.50E+06,,19841,3.52E+07,,,0,0.171104,0.840484,0.648127,7.11E+07,0.0132555,1.51E+07,3.74E+07,1.54E+07,145,1.55E+07,1.31E+07,0.00768182,1.54E+07,49.8474,0.00556338,0.845693,,0,50.4341
GTEX-WFG8-0006-SM-3GIKS,,B1,,9.2,Blood,Whole Blood,13756,-56,,BP-26514,RNA isolation_PAXgene Blood RNA (Manual),06/21/2012,LCSET-2025,09/11/2012,TruSeq.v1,RNASEQ,,0.909738,463495,0.95763,,0.914343,0.806363,,19450,1,,76,,0.00218374,130,0,8.02E+07,0.042,432535,8.77E+07,6.67E+06,,19466,3.97E+07,,,0,0.151267,0.914343,0.737293,8.02E+07,0.0127535,1.73E+07,2.08E+07,1.75E+07,158,1.76E+07,1.47E+07,0.007442,1.76E+07,50.0038,0.00493428,0.918949,,0,50.243
GTEX-WFJO-0005-SM-3GIKY,,B1,,7.9,Blood,Whole Blood,13756,-104,,BP-26514,RNA isolation_PAXgene Blood RNA (Manual),06/21/2012,LCSET-2025,09/11/2012,TruSeq.v1,RNASEQ,,0.424065,395777,0.945877,,0.427511,0.776468,,18189,1,,76,,0.00237199,108,0,4.19E+07,0.0536007,372187,9.80E+07,1.05E+07,,18197,2.07E+07,,,0,0.169409,0.427511,0.331949,4.19E+07,0.0138083,9.07E+06,2.92E+07,9.13E+06,121,9.26E+06,7.79E+06,0.00804406,9.25E+06,49.9766,0.00379916,0.430956,,0,50.1532
GTEX-WFON-0005-SM-3NMC9,,B1,,7.4,Blood,Whole Blood,13756,-165,,BP-26649,RNA isolation_PAXgene Blood RNA (Manual),06/26/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.981775,1.42E+06,0.947217,,0.984313,0.780105,,18833,1,,76,,0.0032307,151,0,1.07E+08,0.0517816,357871,1.09E+08,1.40E+07,,18843,5.34E+07,,,0,0.167112,0.984313,0.767868,1.07E+08,0.00505473,2.38E+07,1.52E+08,2.43E+07,178,2.43E+07,2.56E+07,0.00414036,2.41E+07,49.7507,0.00328234,0.986852,,0,50.4762
GTEX-WH7G-0005-SM-3NMBX,,B1,,8.1,Blood,Whole Blood,13756,-166,,BP-26980,RNA isolation_PAXgene Blood RNA (Manual),07/05/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.96594,1.45E+06,0.957536,,0.96793,0.79586,,18321,1,,76,,0.00308893,196,0,1.21E+08,0.0411879,229626,1.25E+08,1.52E+07,,18328,6.02E+07,,,0,0.161676,0.96793,0.770337,1.21E+08,0.00478506,2.75E+07,2.09E+08,2.79E+07,232,2.80E+07,3.21E+07,0.00393525,2.77E+07,49.7565,0.00183673,0.96992,,0,50.3573
GTEX-WHPG-0006-SM-3NMBV,,B1,,8.1,Blood,Whole Blood,13756,-115,,BP-26980,RNA isolation_PAXgene Blood RNA (Manual),07/05/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.98414,2.23E+06,0.915514,,0.986746,0.758209,,20085,1,,76,,0.00323995,155,0,1.00E+08,0.0838343,349507,1.02E+08,1.28E+07,,20104,4.99E+07,,,0,0.157305,0.986746,0.748159,1.00E+08,0.00506044,2.11E+07,1.26E+08,2.15E+07,178,2.16E+07,2.04E+07,0.00414779,2.14E+07,49.8345,0.00344015,0.989351,,0,50.4706
GTEX-WHSB-0005-SM-3LK7C,,B1,,8.4,Blood,Whole Blood,13756,-68,,BP-26980,RNA isolation_PAXgene Blood RNA (Manual),07/05/2012,LCSET-2234,12/16/2012,TruSeq.v1,RNASEQ,,0.962504,1.28E+06,0.94347,,0.963629,0.781902,,19783,1,,76,,0.00248463,157,0,9.75E+07,0.055973,381628,1.01E+08,9.21E+06,,19796,4.85E+07,,,0,0.161568,0.963629,0.753463,9.75E+07,0.0039354,2.13E+07,8.98E+07,2.15E+07,181,2.16E+07,2.11E+07,0.00320917,2.14E+07,49.7642,0.0037714,0.964754,,0,50.3167
GTEX-WHSE-0006-SM-3NMBW,,C1,,8.1,Blood,Whole Blood,13756,341,,BP-26980,RNA isolation_PAXgene Blood RNA (Manual),07/05/2012,LCSET-2385,12/16/2012,TruSeq.v1,RNASEQ,,0.96793,738042,0.972219,,0.970253,0.798776,,19072,1,,76,,0.0031625,137,0,1.07E+08,0.0265467,321812,1.10E+08,1.37E+07,,19081,5.32E+07,,,0,0.173443,0.970253,0.775015,1.07E+08,0.00496062,2.46E+07,1.71E+08,2.50E+07,165,2.50E+07,2.80E+07,0.00405941,2.49E+07,49.8788,0.00292176,0.972576,,0,50.4338
GTEX-WHWD-0005-SM-3LK7D,,B1,,8.7,Blood,Whole Blood,13756,-42,,BP-26980,RNA isolation_PAXgene Blood RNA (Manual),07/05/2012,LCSET-2234,12/16/2012,TruSeq.v1,RNASEQ,,0.981064,1.40E+06,0.936188,,0.982194,0.780187,,19809,1,,76,,0.00238507,159,0,9.66E+07,0.0634757,302230,9.83E+07,8.75E+06,,19825,4.80E+07,,,0,0.156001,0.982194,0.766294,9.66E+07,0.00364472,2.07E+07,8.28E+07,2.10E+07,191,2.11E+07,2.01E+07,0.00301417,2.08E+07,49.6562,0.00307406,0.983324,,0,50.3828
GTEX-WI4N-0005-SM-3LK7E,,C1,,9,Blood,Whole Blood,13756,578,,BP-27115,RNA isolation_PAXgene Blood RNA (Manual),07/09/2012,LCSET-2234,12/16/2012,TruSeq.v1,RNASEQ,,0.874011,561168,0.964253,,0.875135,0.815063,,21227,1,,76,,0.00226086,129,0,7.06E+07,0.0353436,400365,8.07E+07,9.50E+06,,21238,3.51E+07,,,0,0.149191,0.875135,0.71329,7.06E+07,0.00364619,1.58E+07,6.15E+07,1.61E+07,131,1.61E+07,1.72E+07,0.00295264,1.59E+07,49.7944,0.00496172,0.87626,,0,50.4924
GTEX-WK11-0006-SM-3NB3J,,C1,,8.4,Blood,Whole Blood,13756,766,,BP-27115,RNA isolation_PAXgene Blood RNA (Manual),07/09/2012,LCSET-2318,12/16/2012,TruSeq.v1,RNASEQ,,0.97618,621416,0.974907,,0.980767,0.764506,,22260,1,,76,,0.00450697,167,0,1.14E+08,0.0244369,711887,1.16E+08,2.11E+07,,22292,5.63E+07,,,0,0.210402,0.980767,0.749801,1.14E+08,0.00646533,2.56E+07,8.20E+07,2.60E+07,199,2.61E+07,2.26E+07,0.00548157,2.60E+07,49.8664,0.00614367,0.985353,,0,50.3481
GTEX-WL46-0006-SM-4OOS5,,C1,,8.1,Blood,Whole Blood,13756,856,,BP-27115,RNA isolation_PAXgene Blood RNA (Manual),07/09/2012,"LCSET-3773,LCSET-4048",09/15/2013,TruSeq.v1,RNASEQ,,0.981063,494908,0.97629,,0.982431,0.788344,,19687,1,,76,,0.00276491,127,0,8.91E+07,0.0221049,362992,9.07E+07,3.07E+06,,19696,4.42E+07,,,0,0.187947,0.982431,0.774493,8.91E+07,0.00348753,2.04E+07,1.00E+08,2.06E+07,148,2.07E+07,2.13E+07,0.00312572,2.05E+07,49.7771,0.0040015,0.983798,,0,50.1995
