gene,CGI_chr,CGI_start,CGI_end,mean_recurrence,meth_vs_exp_R_mean,meth_vs_exp_maxPvalue,age_vs_exp_R,age_vs_exp_Pvalue,WGBS_log2FC,WGBS_-log10(Pvalue),UCSC_CpG_Islands_Name,cpgs
ZNF793,chr19,37506888,37507223,0.2842000662471017,-0.5539252188115648,0.0,0.007210839255643611,5752.276037070553,2.2840671702222712,24.572020032853207,chr19:37997790-37998125,['cg24588375']
RBBP6,chr16,24539297,24540402,0.011924478304074197,-0.030210641981129056,740.6723932606724,-0.13218139520708835,1.8458523248497294,0.052643992222638,0.6546901562027938,chr16:24550618-24551723,"['cg05439814', 'cg02473953']"
HABP4,chr9,96449882,96451225,0.04074196753892017,-0.07316793393721267,3.4363695637162305e-08,0.12122941041183918,5.759740255009643,1.286201854053396,22.53165558037977,chr9:99212164-99213507,['cg25260653']
YIPF3,chr6,43516823,43517149,0.025505134150380925,-0.05736865049022543,19.381169843593028,-0.31612327720760847,3.773350125711376e-15,0.1978625132445114,0.1007936790682127,chr6:43484561-43484887,"['cg19506903', 'cg11721953', 'cg00275962']"
GBX1,chr7,151166879,151168424,0.12586949320967208,0.20985866720280894,1.8634280064855464e-77,-0.07399795814681465,287.1030480308451,0.9084098637694444,12.123999863738506,chr7:150863966-150865511,['cg18003214']
USP4,chr3,49339907,49340421,0.006293474660483605,-0.0676480528926889,3883.1642830145365,-0.07213792874424907,324.3230397897749,-0.0678530921824423,0.2852705485295864,chr3:49377340-49377854,"['cg05412896', 'cg20190357', 'cg12384572']"
FERMT3,chr11,64207357,64207576,0.08413381914541239,-0.6255163565533166,0.0,-0.1486834953159354,0.2800728432720136,-0.4472039325780924,0.018414719821542,chr11:63974829-63975048,['cg09302355']
CDK12,chr17,39461278,39461792,0.0033123550844650546,0.055980681965348424,0.0009645440415469319,-0.0058299073004083254,5955.193223168183,0.0571891145182597,0.3521173867716785,chr17:37617531-37618045,['cg12424509']
PAPSS1,chr4,107719689,107720679,0.00364359059291156,-0.05227434173360989,0.006215905777180105,-0.2711953953015025,2.323155219755083e-10,-0.8858477046122667,0.2277389596725755,chr4:108640845-108641835,['cg20774475']
DNAJC7,chr17,42016981,42017676,0.03428287512421331,-0.04186707806871294,5107.255818578429,-0.1281357516823445,2.8398222489240825,-0.0100087725356205,0.1854282856896829,chr17:40168999-40169694,"['cg12781834', 'cg02997086', 'cg20099018', 'cg23291732']"
SGSM3,chr22,40370455,40371029,0.03179860881086453,-0.0680189689912949,0.8671205925403811,-0.024247984909526028,3451.1327126129754,-0.2597482286677963,0.0584235133737942,chr22:40766459-40767033,"['cg06067302', 'cg18771605', 'cg11321298']"
CRK,chr17,1455594,1456520,0.008943358728055647,0.07784756127828424,1.341472587102277e-09,-0.21247587152392897,2.5401309328610055e-05,-0.0109745248899186,0.3111914250090285,chr17:1358888-1359814,['cg06197006']
PRCP,chr11,82901217,82901802,0.04836038423318979,-0.09006752601654874,1.0660389196339462e-08,-0.37220139645552486,2.188814096288061e-22,0.8786665055424314,0.2371850931602712,chr11:82612259-82612844,"['cg20706804', 'cg04891861']"
C4orf36,chr4,86892019,86892565,0.12189466710831401,-0.11985932443744687,4.1762980138026087e-26,-0.13530395666644168,1.3126026550948144,-0.6767060303626189,0.9576443694933188,chr4:87813172-87813718,['cg21865128']
CAMK2B,chr7,44324833,44325729,0.24080821464060947,-0.21424130505862288,1.3219905363377111e-89,-0.0575680207506048,777.6536024062467,1.0047006994204613,18.78019872835708,chr7:44364432-44365328,['cg03013298']
IARS2,chr1,220093972,220094592,0.0016561775422325273,-0.15451430770557903,4.576850820667397e-45,-0.16816835491401433,0.02305674664931474,-0.1045659882188444,0.2057529957736042,chr1:220267314-220267934,['cg27059127']
GALNT7,chr4,173168923,173170272,0.01093077177873468,-0.11493299831999304,8.320282915069777e-24,-0.2745672593790398,1.0858700769512661e-10,-0.7348631777969337,0.4568198537638889,chr4:174090074-174091423,['cg10817093']
TMEM63A,chr1,225881905,225883198,0.03279231533620404,-0.12491707453819245,1.4396751809114908e-28,0.0637247260639363,546.7335231739193,-0.1291966430194011,0.4143226539930391,chr1:226069605-226070898,['cg09025960']
CCDC34,chr11,27362812,27363323,0.015071215634315998,-0.07331694845954477,1.7192499015806464e-05,-0.015820352341692115,4531.7415746690685,0.1934640285344966,0.7019634950405516,chr11:27384359-27384870,"['cg20571543', 'cg11804334']"
ASTN2,chr9,116687194,116687488,0.1997350115932428,0.0423784968384083,0.5054879611827313,0.08511362664446347,131.88505186901074,2.7287656284323423,10.14303411716218,chr9:119449473-119449767,['cg13557688']
CTBP1,chr4,1247624,1250323,0.00546538588936734,-0.029438205313811916,1075.9150088557008,-0.175282637815951,0.008599611437872802,0.0984186982237707,0.1048573357238004,chr4:1241412-1244111,"['cg10981736', 'cg20792107']"
ADCK5,chr8,144373725,144374899,0.00364359059291156,-0.029728834340818508,41.12344752636536,-0.009028760938772019,5487.495960283668,-0.5554682802129004,1.1412805398820929,chr8:145597414-145598588,['cg21843258']
KLHL36,chr16,84648154,84649126,0.04935409075852931,-0.12081775952669074,2.4549246515386046e-17,0.052316994162488605,1029.8864381138658,-0.0118565922026387,0.3246509113030506,chr16:84681760-84682732,"['cg01399477', 'cg07179770']"
ATAD5,chr17,30831860,30832405,0.004388870486916198,-0.02402275999952122,4275.462445846258,0.012640152144637122,4971.704789025592,-0.620878068821147,0.4720756751601905,chr17:29158878-29159423,"['cg27574673', 'cg03407648', 'cg04872018', 'cg14595059']"
ANO10,chr3,43622169,43622414,0.06227227558794303,-0.03707675257209374,2.5828556423504843,-0.2397002869640542,1.7107801218754364e-07,-0.5479526790060354,0.2133077312869242,chr3:43663661-43663906,"['cg25587211', 'cg24524538']"
KCNJ5,chr11,128890546,128891338,0.2487578668433256,-0.023690273099284828,209.9299386660202,-0.0028914489592011677,6390.713040116096,-0.2478515223726475,2.012139674893457,chr11:128760441-128761233,['cg15946251']
ZDBF2,chr2,206274612,206275307,0.6374627360052998,-0.35888607468087197,5.401938798458801e-264,0.07802828979485968,218.6811115155651,1.5322493931116443,32.76193795071772,chr2:207139336-207140031,"['cg05758434', 'cg13788515']"
SHOC2,chr10,110918549,110920136,0.01093077177873468,0.005372402712963594,6943.72623325007,-0.22253903142581127,4.309225487687529e-06,-0.1769772458938146,0.1374690186464638,chr10:112678307-112679894,"['cg09554983', 'cg09463963', 'cg10721450']"
UBE2W,chr8,73878107,73879177,0.008612123219609141,0.021242491940472636,4.99668348382865e-07,-0.2652819310448,8.595712539162615e-10,-1.1073029328934956,0.4515539901582653,chr8:74790342-74791412,"['cg07278997', 'cg10702714', 'cg10231183']"
TRAPPC3,chr1,36149254,36149861,0.0014905597880092746,-0.046550019394290675,215.84267955090263,-0.3646584881235784,2.5147939060237468e-21,-1.2399506862908063,0.6468910283606731,chr1:36614855-36615462,"['cg11693425', 'cg24626850']"
TCF7L1,chr2,85132833,85135470,0.166445842994369,-0.272424712647205,1.0141789189270791e-100,-0.1920579257384456,0.0007154600917547557,0.6877407939348649,21.77212262423067,chr2:85359956-85362593,"['cg02424378', 'cg03562266']"
RFX1,chr19,14005720,14007205,0.02484266313348791,-0.0701144529508411,7.522484237811135e-07,-0.10630083496480949,23.55127262799069,-0.2238347032594138,0.0667103414172702,chr19:14116532-14118017,"['cg00754777', 'cg08644924']"
DAPK1,chr9,87497599,87498902,0.17356740642596885,-0.23914794564374703,8.95386692300692e-113,-0.10891811901636879,18.616544196724472,0.948966696204536,6.655653435773196,chr9:90112514-90113817,['cg13932603']
ZNF224,chr19,44094221,44094701,0.11758860549850944,0.002060270767454197,7111.494089123668,-0.1755441372528918,0.008287073107268348,-0.4995601055617433,0.4261950062527299,chr19:44598374-44598854,['cg03600886']
MAPRE2,chr18,35041251,35041725,0.011262007287181186,-0.1370758093074349,7.246221355270786e-07,0.0776802157733358,223.9815908427223,-1.4153189357208862,1.1408852746118183,chr18:32621215-32621689,"['cg07020962', 'cg06196978', 'cg06157539']"
NDUFV3,chr21,42892803,42893750,0.008943358728055647,-0.06596217669120201,8.477968563282135e-05,-0.16510933323460195,0.03480214622671718,-0.7862680639737205,0.0378720148567052,chr21:44312913-44313860,"['cg14134710', 'cg15991975']"
XYLB,chr3,38346631,38347278,0.0059622391520370984,-0.13172172271059615,4.8043700755512845e-32,0.11305098651691237,12.712899262309023,0.9588882929478776,6.770828619767793,chr3:38388122-38388769,['cg12678451']
COL24A1,chr1,86155595,86157188,0.18052335210334547,-0.06805776365945532,9.925170731732344e-07,-0.1730328379696983,0.011798366074030139,0.8450450604789508,10.5382531366328,chr1:86621278-86622871,['cg13683218']
TSNAXIP1,chr16,67806372,67807203,0.03113613779397151,-0.05208179968758579,12.950630117649332,-0.003322954871422106,6326.516024110693,-0.142896860278351,0.3503325094580596,chr16:67840275-67841106,"['cg04676715', 'cg05192440']"
CMTM8,chr3,32237931,32239250,0.12620072871811858,-0.3362064349621091,9.939933867225226e-232,-0.13221382810810378,1.8393970328869405,-0.1420182182443327,0.6625224401930432,chr3:32279423-32280742,['cg08196359']
IER5L,chr9,129173990,129178742,0.17224246439218285,-0.0334752656349947,12.861897906663078,-0.023322117999321615,3562.9124686393225,-0.4389869980092096,0.8038020499255027,chr9:131936269-131941021,['cg13109865']
SYNRG,chr17,37608932,37609709,0.01391189135475323,-0.03428619725281781,9.847398633880793,0.010008106861312573,5346.159746683311,-0.2355067992394732,0.556892847707866,chr17:35968980-35969757,['cg11691635']
PATZ1,chr22,31345059,31347721,0.019211659489897316,-0.047038358442531805,0.07077938316091015,-0.05141412012280931,1078.9171182762768,0.288499778872555,1.511221512519229,chr22:31741045-31743707,['cg12271966']
PXMP2,chr12,132686876,132688125,0.0060284862537264,-0.02633471892762131,1958.5904253891356,0.039225951764127735,1921.9342646173952,-0.5077878038113616,0.151587223022335,chr12:133263462-133264711,"['cg05508447', 'cg08829281', 'cg00464056', 'cg00630583', 'cg13505011']"
FBXL2,chr3,33277326,33277817,0.42265650877774097,-0.3406357315200372,2.545647011955286e-238,-0.16747040114733533,0.025344177198142893,1.2157000832519802,8.697128230672895,chr3:33318818-33319309,['cg06319033']
PLD5,chr1,242524620,242525380,0.4166942696257039,-0.29150316434200035,1.2317714993711051e-165,-0.047721152417172105,1297.9305910175285,1.799923807778259,42.48573046357247,chr1:242687922-242688682,['cg19205994']
MMP28,chr17,35795020,35795797,0.04571050016561776,-0.02329198990430917,231.23817102510694,-0.20801699706751986,5.4241668574670464e-05,0.1555810966054049,3.017823675711944,chr17:34122024-34122801,['cg13326172']
CCDC83,chr11,85854865,85855408,0.017389864193441535,0.04339924739931786,9.903240380815452,-0.02862538964480319,2948.5781990334635,0.894813101098306,5.571248289765628,chr11:85565908-85566451,"['cg11408812', 'cg20789464']"
ZNF121,chr19,9584245,9584757,0.021530308049022857,0.04157151356667058,13.14135230476631,-0.05382422363677503,951.8379198586421,0.1305239421143856,0.4421700212743188,chr19:9694921-9695433,"['cg12084124', 'cg11318307']"
CCNDBP1,chr15,43185390,43185618,0.04190129181848294,-0.1608950148059909,3.250577724584601e-46,-0.3587343858492253,1.6356086650048227e-20,0.002271527036497,0.092594888932487,chr15:43477588-43477816,"['cg20581322', 'cg23719130']"
DECR1,chr8,90000913,90002038,0.012918184829413712,-0.10326912538838182,1.985050306261796e-17,-0.3387857539985626,6.739344872554141e-18,-0.901135828269456,0.0461821463649434,chr8:91013141-91014266,"['cg20154084', 'cg13277385']"
FUBP1,chr1,77979079,77979597,0.008280887711162636,-0.05859583298937803,0.0002400202042864155,0.06718575369861957,443.57987658591793,-0.5495571645899577,0.3235470337145644,chr1:78444763-78445281,['cg26665082']
APRT,chr16,88811304,88812528,0.01391189135475323,-0.13580532135766454,3.196892457186804e-34,-0.0036303259288703992,6280.828708630794,-0.8609989945459225,0.093286697297316,chr16:88877712-88878936,['cg27322556']
HINFP,chr11,119121176,119122041,0.01457436237164624,-0.056162776104525254,0.050642767860579155,-0.08133935339030832,173.40432350077324,-0.3423160366280126,0.0401840919906215,chr11:118991886-118992751,"['cg14673384', 'cg17315331', 'cg24609752']"
SLC22A15,chr1,115976136,115976916,0.22126531964226565,-0.16134017991877184,2.223486292926727e-49,-0.11726070738843393,8.509988674277722,0.6795856506812507,9.33163236241711,chr1:116518757-116519537,['cg05793340']
KNDC1,chr10,133160006,133160807,0.30043060616098044,-0.15507566904590858,2.0543986271170345e-45,0.13684889283504592,1.1058418089860305,0.0976408242046621,3.7605588152729967,chr10:134973510-134974311,['cg17213496']
FAM91A1,chr8,123768046,123769025,0.0241801921165949,-0.02406885226910308,7130.150767458477,-0.1334620280920709,1.6064203672111323,0.0360146431803973,1.3500683667363516,chr8:124780286-124781265,"['cg20713898', 'cg25698777']"
DCUN1D5,chr11,103091545,103092320,0.040079496522027164,-0.056711926242157415,0.0043300853472374905,-0.13661947310157035,1.1344800523159846,-0.025637337249734,0.859234043880801,chr11:102962274-102963049,"['cg06516445', 'cg21641465']"
TTC7A,chr2,46940719,46941839,0.002649884067572044,-0.14996572788989038,2.667478132631023e-42,-0.16929179617225426,0.019784384526839973,-0.6089736747728612,0.0253340707378439,chr2:47167858-47168978,['cg14754761']
WDR18,chr19,982689,983080,0.0606160980457105,-0.10196111197499713,3.2834732209164386e-18,0.0030290201587349457,6370.239012159999,-0.9059981148866518,0.4393604254030701,chr19:982689-983080,['cg12499749']
STAT1,chr2,191013882,191014527,0.0076184166942696255,0.07095041721266249,1.4922717276349687e-07,-0.05262538999774753,1013.5331037609379,-1.3872262433859743,0.0837165505083237,chr2:191878608-191879253,['cg00493400']
ZNF667,chr19,56476944,56478372,0.49619079165286517,-0.6216354998570264,0.0,-0.19969138751338272,0.0002138884454850452,1.8881855725974968,70.19509345492689,chr19:56988313-56989741,['cg24464397']
CXCR4,chr2,136119141,136119481,0.05332891685988738,-0.29577649921976523,2.07426151459078e-176,0.22674935436610505,1.999373978231235e-06,-1.1490395093213768,0.5676316442531434,chr2:136876711-136877051,['cg06332859']
HTR1B,chr6,77462514,77464371,0.47797283868830737,-0.17563110425386558,4.543147180646027e-59,-0.014915892580536511,4655.326385086296,2.846063630859229,154.02722592721142,chr6:78172231-78174088,['cg23424273']
TSN,chr2,121755411,121755950,0.009605829744948658,0.026131155503713886,112.52427671525749,-0.23750666885432525,2.621306757845661e-07,-0.307066823718683,0.3617758556496031,chr2:122512987-122513526,['cg02858162']
FBLN5,chr14,91947237,91947980,0.3030804902285525,-0.047715315671290344,0.05244053578129636,-0.06884262418974599,400.19374792789273,0.90577883286171,8.297962175787196,chr14:92413581-92414324,['cg10941822']
NADK,chr1,1777955,1779143,0.007839240366567296,-0.038843660348137334,7162.626850001951,-0.25389169650814025,9.760792583650134e-09,-0.8661451070977749,0.4482857648584988,chr1:1709394-1710582,"['cg10388316', 'cg00328972', 'cg26421735']"
MRPL51,chr12,6493753,6494140,0.0023186485591255384,-0.07044542086293516,2.0721382485997173e-07,-0.2832512459985289,1.4580924463082845e-11,-1.1885169869034515,0.1097357063733181,chr12:6602919-6603306,['cg02304656']
GSK3A,chr19,42242162,42243166,0.010599536270288175,-0.07579668053910624,641.4845175100664,-0.21686095237264164,1.1850124097218558e-05,-1.0529194154562924,0.2756404297955331,chr19:42746314-42747318,"['cg17959324', 'cg26837270', 'cg10140087']"
TDG,chr12,103965628,103966245,0.021530308049022857,-0.029245137418528473,88.09011778351048,-0.12037851474934567,6.268669315066253,-0.2186696024785835,0.0522075681739384,chr12:104359406-104360023,"['cg22804663', 'cg13327859']"
OAZ2,chr15,64703003,64703497,0.009440211990725405,-0.03048688203468792,2868.728635147656,-0.3186911073836335,1.8919024151580966e-15,-0.7101780656036376,1.3910785108875194,chr15:64995202-64995696,"['cg18958966', 'cg05353131']"
SAMD14,chr17,50129299,50130237,0.08247764160317986,-0.09302967529165353,9.385326834157285e-15,-0.028751740104443185,2934.729524623344,0.4914427408461871,0.2435203788081665,chr17:48206663-48207601,['cg06443175']
VPS18,chr15,40894057,40894971,0.028155018217952965,-0.06502782010570932,6.080058716477648e-06,0.05266346012668768,1011.5281562314725,0.7283245436206205,2.4312152755333263,chr15:41186255-41187169,['cg26801086']
RIMKLA,chr1,42380307,42381317,0.2000662471016893,-0.30169836617845713,5.651611691698425e-184,0.02416022431074589,3461.6484431036656,0.4466899916829495,2.738272385425268,chr1:42845978-42846988,['cg25593916']
PACRG,chr6,162727344,162727985,0.40874461742298773,-0.11218557722102145,5.554828731694086e-19,-0.006086496020586496,5917.387949848986,0.9464551281669474,8.257611078819313,chr6:163148376-163149017,"['cg26245302', 'cg18566984']"
PLS1,chr3,142596329,142596725,0.06922822126531963,-0.052512206487492705,0.4031388020649502,0.0002189369887918534,6789.30949635195,-0.9826400445853272,0.419189442201468,chr3:142315171-142315567,"['cg22259283', 'cg24923700']"
GATA5,chr20,62474305,62476841,0.4814508115269957,-0.13242528685546112,2.2481337093910742e-32,0.02946486192811008,2857.277426096482,1.162170279848764,92.21150329517734,chr20:61049361-61051897,"['cg18278265', 'cg08568720']"
IDH3B,chr20,2663915,2664255,0.0587114938721431,-0.08868278617693809,3.4760496519528863e-09,0.012401660843883602,5005.279227275038,0.6365248989176564,1.84947216245853,chr20:2644561-2644901,"['cg19662667', 'cg19851137', 'cg04254347', 'cg17973889']"
ETAA1,chr2,67397240,67397712,0.001324942033786022,-0.24358941040668058,2.9987545039078276e-117,-0.14067281292954728,0.7178944005775706,-0.6265730961711219,0.2588776214742445,chr2:67624372-67624844,['cg03564880']
ACADSB,chr10,123008242,123009381,0.02484266313348791,-0.05010254130956665,191.56325318771056,-0.08585175883765164,124.8665827041406,-0.0958438953182162,0.940489404893,chr10:124767758-124768897,"['cg03860051', 'cg19696333']"
