,Beta
cg16445574,0.014778798808346138
cg15248149,0.021278087919121152
cg16823822,0.01531335360271233
cg01580613,0.018933970283253082
cg16589305,0.03621734240996721
cg03254627,0.029202292143096168
cg25398949,0.02587730883672324
cg19224713,0.02914622208646679
cg08581076,0.02209454029531469
cg01924942,0.02092790035916064
cg06281762,0.022781569023929207
cg00281152,0.028694291644703433
cg03410903,0.025097357028469106
cg06350544,0.031321480482820845
cg08409301,0.02871689899492392
cg26669825,0.019596291527148396
cg12626085,0.026678799722908066
cg18829560,0.029591765758073384
cg06755413,0.028825588971490217
cg00140502,0.018502117811660078
cg06474646,0.02255119730579626
cg21875234,0.01542791662981452
cg18855836,0.017468814949040408
cg12068761,0.024551339108062516
cg14584865,0.015109267982599336
cg05598845,0.021528004794449534
cg11586335,0.029587217710063864
cg08314021,0.019158758084530315
cg22228296,0.023503522430682364
cg22577136,0.025285639274682522
cg06749098,0.029716757288164877
cg19819203,0.016555291396288162
cg02567756,0.019333928468913214
cg11653944,0.025692108773019213
cg07352425,0.03069216822516398
cg00333034,0.01517753376737593
cg26506087,0.025203064552467045
cg05114625,0.02844010159797708
cg16048805,0.03076702106140867
cg00615811,0.027701351789839387
cg16879222,0.016989458497803745
cg04194852,0.019413367995545893
cg03414474,0.0194390940712096
cg07392449,0.023363997185285597
cg24011228,0.026526917613117887
cg00098239,0.021176001195527424
cg18110444,0.02779367341876575
cg18732587,0.03458913868218002
cg13943249,0.01848398300521139
cg19508488,0.03300926889736699
cg01522456,0.019158786597693905
cg26908755,0.021481718414728717
cg23941942,0.03405731262190964
cg23208587,0.02640643744675492
cg26943378,0.01639379768027214
cg15688370,0.03226983149302422
cg15571730,0.030155089043784056
cg05808319,0.023393806399144804
cg04514109,0.02270590964290652
cg00175980,0.02011211006768281
cg06975834,0.032326362090963234
cg00735591,0.030596215759118587
cg25267957,0.017970478194438193
cg03560597,0.018848005501141647
cg05576925,0.01639691521029602
cg01025891,0.024900274349608634
cg14185957,0.028210731317037496
cg06395280,0.016455496696367304
cg17881637,0.02331243165343254
cg15977026,0.03187965012859408
cg09984545,0.02137775944733252
cg18868788,0.01942691212501054
cg27437806,0.02483632840088287
cg11803838,0.03257709929320558
cg06547771,0.018181553279657856
cg03450049,0.019760936522437992
cg13348155,0.01889189478267212
cg13472341,0.02799373853178039
cg04475708,0.025485094050854928
cg04321580,0.02313512291474036
cg13674885,0.02467149062963152
cg14282596,0.026892203327603916
cg04153289,0.02452454175104097
cg22809411,0.029207147597479593
cg05313743,0.026453161466881366
cg09317102,0.01398320872196523
cg11945228,0.01774118483316959
cg15371777,0.023150575268786566
cg10356613,0.021703216663001963
cg19839149,0.03110269795345444
cg26245206,0.01721693928616392
cg23249321,0.029971190801245214
cg06594395,0.027250455820063482
cg15564972,0.01892367043834219
cg13683516,0.02173820152331884
cg10641368,0.014008651136434019
cg18646088,0.02740840158676757
cg17151990,0.024652415512500594
cg01888592,0.03093064838001328
cg01021551,0.013851801918588367
cg26486377,0.024921515328130733
cg14560835,0.027151420017058038
cg09832551,0.035392368828480285
cg17148947,0.029158654696116622
cg18800085,0.02667475407158316
cg10631284,0.02595713229530154
cg00293631,0.027949027451386905
cg18762620,0.025831500315097403
cg18096253,0.026900073187686384
cg20980783,0.022386799495541076
cg18231048,0.03373485634548381
cg15570296,0.031123350105822678
cg23407068,0.026445851716708615
cg01877196,0.030993804552277283
cg04308224,0.022319635158647117
cg16007573,0.023838645888837186
cg03947199,0.029545008871160485
cg15540063,0.019883840971225464
cg03770912,0.024668612303402136
cg18095213,0.025126216097706305
cg21701395,0.014865029370426308
cg26649219,0.024024962013477893
cg16306898,0.013325832061835552
cg00355158,0.03082425684473339
cg12444340,0.02490005787161101
cg25895961,0.02980169176549814
cg19700746,0.02948700834449776
cg18021259,0.02391617741540282
cg11474317,0.01846151191717791
cg11354991,0.028525960911314686
cg01936970,0.02052907823396297
cg17584241,0.025932044219899898
cg25431026,0.012968518795937457
cg19349369,0.030132427575934956
cg11721769,0.012673587732074946
cg11932837,0.019403847735803385
cg19109909,0.021837075417829484
cg19895051,0.028950058817761713
cg09154213,0.020027080364782845
cg06576119,0.022059335304152872
cg09602562,0.03495847263669006
cg22456132,0.012520677257036232
cg02577651,0.013470211633366739
cg00859112,0.022955160395774638
cg19091366,0.015624364226340321
cg05075833,0.016834310000839178
cg24478696,0.03298742912858139
cg16628201,0.020111874820770103
cg08069088,0.018309781281498412
cg07635106,0.01974970417148097
cg08740729,0.017010422004742936
cg21091119,0.02360426393933285
cg08290108,0.01890209476078557
cg10060875,0.019887156102576572
cg15852223,0.016979208688325777
cg05843800,0.020497283119036563
cg02009255,0.024275053662813285
cg09098756,0.02811210076560944
cg07529534,0.02813473329351994
cg22221490,0.02503357986555347
cg22448308,0.020998086347370402
cg04419707,0.030109112742233102
cg21659774,0.028107883857100967
cg21652505,0.0182825751805242
cg08690812,0.031691447608460786
cg06049295,0.016721997504401946
cg00777209,0.0155284956294294
cg02364331,0.01934598636865435
cg21265568,0.01930389421065416
cg14277260,0.027782502491762215
cg23938731,0.025337124795840396
cg11336053,0.024839177705686548
cg01440514,0.019684809667738216
cg21370986,0.023188072651724127
cg21541030,0.021744099049667124
cg03316474,0.03770987826976907
cg17071648,0.026573756098061115
cg02802062,0.025858416398657668
cg23508052,0.020885097651430203
cg22152407,0.020765054737611244
cg05865860,0.02396291577639271
cg05164514,0.015914811617443937
cg15992535,0.018674025806290025
cg14444436,0.021920133588387278
cg15309418,0.01349825096520318
cg04527876,0.01711889189283195
cg02199397,0.018156694747351963
cg15646041,0.03676663674314231
cg06313119,0.03380219413031725
cg07403338,0.021199581016407395
cg27020941,0.014451418121194297
cg19556208,0.01872850285884754
cg04087237,0.021486718873401672
cg19716433,0.017930868471132316
cg06967469,0.0199545590165587
cg25845431,0.02858735445176725
cg07611000,0.025475397033952695
cg05501721,0.014154565066041973
cg16743101,0.017123688866326016
cg23659592,0.023485967985307922
cg14435092,0.02510919579034435
cg18865127,0.027725957660313702
cg03975030,0.030534585250372913
cg11798356,0.029994910476164073
cg01109508,0.0231350339668528
cg05365960,0.019434759849673213
cg09445097,0.025651007049193413
cg22450693,0.021596323110556977
cg02570977,0.022904383470730785
cg10500406,0.020821790988894206
cg10397009,0.021906270713721254
cg12583908,0.025371877978400247
cg15030799,0.022396564239782195
cg11240439,0.02212135323676349
cg06431702,0.028427964429724867
cg15804118,0.02312470065185516
cg13780902,0.03077692455681071
cg11923174,0.01979461171332144
cg08120059,0.03007249586271426
cg10115182,0.03346010109037486
cg19772938,0.02835497484972853
cg25851984,0.024148440236826958
cg22958957,0.015568090316752383
cg24680586,0.024810931364319253
cg13911723,0.031222773056595866
cg23704689,0.03164485762194399
cg23731054,0.024851465163618747
cg03247834,0.03001191816614243
cg21818602,0.022079591996573174
cg07169535,0.015607124812161092
cg02078870,0.029373727957685558
cg04159488,0.028740745010177534
cg20498043,0.033367590672529715
cg21981379,0.029077599985058683
cg27530058,0.012487542493647807
cg04259326,0.029435487622235322
cg14848284,0.01584182416927051
cg00881883,0.02403638238383336
cg26292241,0.03489128772065028
cg14655732,0.026475919585804416
cg26892368,0.029446907007284577
cg07308931,0.020767840834154113
cg19603966,0.017222890474695128
cg18108022,0.018966565282921406
cg16347359,0.023034341168136258
cg03298411,0.016799899221774335
cg25167838,0.016579503963320082
cg12871124,0.01995135074457794
cg20705566,0.026749950707260554
cg13932375,0.0198373828275712
cg26334954,0.014655977065574605
cg23897733,0.018600525527120017
cg19657380,0.02890197315961676
cg17259741,0.025332910246359985
cg00042356,0.016153143515345615
cg25594899,0.026659162487572524
cg11133895,0.0351357448132803
cg26061001,0.025642228098878856
cg04750166,0.02727768590729827
cg26848593,0.026198667981310354
cg19861117,0.02103599889503056
cg21803390,0.024828244352038915
cg25945090,0.018620905219943498
cg16306148,0.028381569741321448
cg06080224,0.020592437304484852
cg14296123,0.011570397132440565
cg02231295,0.016366964324717848
cg11392885,0.013566060617702016
cg18810133,0.021434139269729403
cg22611817,0.011530937049981935
cg27028555,0.030325547326847394
cg13796319,0.022435622929854435
cg19975931,0.02266644622007302
cg24353338,0.027995064297455956
cg14381390,0.018462851508389718
cg14550570,0.014551937908458842
cg21517436,0.019053172557380604
cg00742603,0.02109801102542197
cg22710661,0.022179229353467656
cg06401579,0.0214590622979973
cg24121867,0.014997913447519695
cg08554417,0.017973963725374062
cg10281105,0.019794773718080756
cg19605749,0.027241786640903362
cg05471523,0.01920638592844355
cg09518742,0.03047074906581481
cg13533707,0.015773393941930603
cg04853925,0.03479525768409422
cg04332513,0.02299708747194791
cg23793263,0.018605499694104327
cg04762346,0.028360521214373137
cg26050838,0.017853916370569888
cg05385059,0.016154202185706113
cg23625715,0.0200579632152464
cg25224992,0.0305635027213373
cg16244220,0.0185091573792911
cg11924653,0.014435579816980198
cg19686301,0.02025774900087201
cg09474331,0.025905240443960996
cg14028489,0.013871648080239187
cg11196751,0.013198376253094517
cg04227237,0.03216454758400756
cg15698995,0.013890690894743754
cg07196285,0.016581243266168146
cg10920302,0.020451442920543628
cg01068412,0.011865628127800735
cg13584608,0.018923216613543868
cg14777772,0.024071371315252117
cg06847146,0.019245437118942235
cg04430381,0.029718366685247737
cg01306161,0.022122603903978112
cg22288577,0.024108097371379044
cg15873959,0.03179356822007155
cg00893343,0.03335272816662883
cg15864354,0.013895395473295562
cg16260343,0.01404535101785741
cg10383028,0.014165103571667352
cg18627182,0.02625032111302858
cg23526353,0.017419491893269502
cg14409866,0.019758221439465228
cg07687567,0.021994107826237487
cg27135788,0.024600242546296197
cg02858413,0.02246653642073312
cg22630231,0.020107769718151505
cg13563793,0.015492026995673314
cg10305780,0.019804660759041668
cg15089025,0.03577640918770785
cg04116858,0.020275805374784486
cg15695626,0.020507164992581685
cg08109516,0.015983589524991418
cg07153501,0.02170795793963852
cg08084218,0.018812518478039036
cg05545290,0.028346192306114328
cg08366196,0.018938832486581604
cg00045190,0.01619886588795311
cg05045294,0.013691503109191667
cg26046204,0.016396157175670428
cg06526882,0.018949811287506318
cg09259332,0.01943960967495767
cg18381283,0.026028768764558365
cg17374534,0.02064829702951561
cg12975464,0.01845554695031973
cg00902873,0.014643355673643754
cg10251368,0.02228266854895285
cg24098326,0.02002449410170118
cg21823101,0.023616101552859824
cg17824240,0.02125045010679653
cg23020486,0.012372123987893759
cg11467738,0.02314868388849278
cg08335779,0.029440902401913584
cg00981472,0.02577047232673214
cg12967001,0.021065446461071013
cg15462457,0.03314291825400667
cg19732605,0.01734648490551483
cg26962342,0.024765280628208024
cg23989475,0.023404975406244213
cg09729613,0.01694004891394161
cg10533277,0.03048131061320171
cg15307908,0.01962114446292604
cg15019790,0.021365641426381338
cg18277007,0.019743514962948835
cg12500973,0.016703891264007686
cg10585161,0.023113467677470457
cg10209752,0.021984968577973652
cg03862540,0.0301180822515437
cg12677248,0.013410599283054808
cg04535371,0.021091278471477667
cg23352712,0.017199852946890547
cg01263716,0.02156713105113316
cg03988161,0.02579691876946594
cg26127203,0.032825941960583395
cg23629722,0.02062352350860178
cg03109505,0.03294403592184842
cg21621906,0.028849207505912414
cg13946860,0.013761919948052039
cg23979451,0.02304031540879876
cg24753200,0.03133965000738471
cg05499853,0.02225852450375976
cg10251826,0.02244119450023474
cg10613252,0.03037692543195794
cg24533257,0.015074997880413351
cg09173344,0.02216113890053263
cg08216465,0.023116319239629177
cg00981797,0.025931393428909537
cg03591801,0.019702152558029096
cg02523424,0.020110905614350395
cg22228373,0.015220121594405717
cg24297269,0.016979136938869575
cg07925823,0.019821145980455108
cg05279284,0.016432896847501082
cg02509647,0.022117698958986395
cg02819335,0.015583041520801536
cg21621759,0.02312945591171756
cg12077875,0.020845502866304676
cg16532711,0.01843033584050822
cg19382545,0.03201385577360485
cg22694153,0.02840990828003915
cg18397023,0.016080642670859506
cg01962510,0.02461720592221253
cg26820199,0.02130051334744186
cg15324310,0.02222913991684027
cg12269355,0.01838511766404797
cg19246110,0.025274690038918222
cg02988814,0.02181111897971739
cg01588901,0.0350167764655627
cg11308237,0.013560379143222157
cg23599460,0.024129295310221923
cg00560671,0.014028781541873252
cg18337422,0.01666147539166811
cg13758646,0.0234459337884742
cg13701249,0.026862435127579232
cg08843134,0.023192486776614854
cg07672479,0.020777706863238453
cg26100149,0.011880772927747368
cg16619662,0.01562662111735976
cg26365885,0.02207930535595748
cg13803214,0.021917984909924675
cg02968854,0.01279244217657158
cg26740536,0.029127263521034254
cg02751803,0.02613744064084808
cg12026729,0.015194656406144633
cg07125991,0.017589896232463667
cg26271110,0.023001272130123335
cg26851608,0.015865290245089536
cg14867604,0.026643587643359435
cg26615130,0.03221790248192774
cg03603977,0.03617730418128475
cg17853575,0.018743882361546043
cg03555233,0.01582458229671414
cg17220042,0.010642400165721554
cg23731764,0.02045395357032034
cg16417563,0.02686699220472684
cg09804833,0.025489127338419716
cg08562243,0.01694847079003973
cg08728297,0.025690354322893332
cg25754059,0.021422020953137073
cg26372423,0.02654785116327387
cg04341153,0.02244609246032931
cg27446566,0.017801758879188813
cg23094728,0.033938543721904475
cg26304141,0.024708115360008553
cg06159087,0.01802346624187465
cg14825384,0.025815962219672948
cg04832844,0.01332005763753709
cg21703138,0.019419645778440457
cg02125528,0.012870217175408571
cg03288340,0.021313902670988
cg12662497,0.025226272804359077
cg20646217,0.021236483927192237
cg02519222,0.022542810712653058
cg15380914,0.03334199020964169
cg24203709,0.022740324803693184
cg09065199,0.023026665066361324
cg07051718,0.018740202592051638
cg25149428,0.02684914975583593
cg10115858,0.018854323959179548
cg11828509,0.027189322738779543
cg02454483,0.027969236846259318
cg03609826,0.027678250031317984
cg11787262,0.027534796746483837
cg09385088,0.034569013697031185
cg18080269,0.02790690226455344
cg11575912,0.015334383560567714
cg15074876,0.015884039115983718
cg03580351,0.021385019898955
cg23301257,0.027187337654443016
cg10532362,0.01905270045194229
cg25011115,0.028913141692425405
cg26801242,0.02394812854040843
cg03757109,0.017847398541576166
cg08372947,0.015390334349898392
cg12116939,0.012092593404900785
cg07342573,0.027562529548825935
cg23268892,0.02451241025526443
cg04081899,0.01627333106988455
cg26791826,0.023796807019204162
cg06188683,0.022530521813757462
cg21058927,0.01606466591450361
cg14416726,0.02980299884689866
cg25456772,0.029715716027648765
cg04451988,0.021936264117181574
cg08843031,0.017380809500487298
cg04483623,0.02050540139306294
cg12665504,0.025831059496153136
cg12810183,0.030472609517427716
cg09696331,0.02414960819823841
cg26768712,0.018953801037258907
cg18013830,0.031758606584088966
cg03191830,0.015261161611457715
cg23928525,0.01774903320461758
cg16985113,0.027307412819397577
